3602,ταφρον
278,ακουειν
1222,εικων
3112,πολεμει
64,perspersbbaParmeniscus
568,απολελυται
1397,εμφαινει
444,ανθρωπινη
4045,ψηφον
220,αιδους
2304,λεγουσα
257,αιτουμεν
2676,ολου
2258,κυλικας
864,γινεται
3029,πεσσοι
7,40
1424,ενεκα
3634,τελειοτατον
2466,μετενηνεκται
2373,μαρτυρει
2326,λεχων
2472,μετηνεχθησαν
537,απηρκεσεν
2713,ονοματα
437,ανεπεισεν
2294,λεγοι
536,απηντηκεν
2738,οπου
3683,τοαν
878,γνωσομαι
2263,κυνηγος
340,αμηχανων
3314,ρητορικως
4046,ψιλοι
1202,εθελησεις
174,αγορα
2234,κοσμεισθαι
371,αναδοσεις
2853,παραδιαζευκτικος
2832,παντευχιαν
24,perspersaAchilles
2088,καμνοντα
3976,φυγης
116,perspersfbhEumolpus
3548,συστροφην
3621,τεινομενα
2662,οιμωγης
1391,εμποδιζειν
1630,εσθιειν
1774,ηθελεν
1964,ιδιαν
2473,μετοχη
3437,συγχυσιν
895,γραφων
11,?
491,απαγγελλων
3283,πρωτους
1103,δυικως
2563,νεμεται
2599,νομισας
1534,επιγεια
2054,καιρου
2044,καθολικον
1047,διηνεκως
946,δεον
335,αμειουντες
828,γενεαλογια
1859,ηων
2029,κα
2191,κηπω
328,αλογων
1912,θηρευτικη
3026,περιφραστικως
2994,πεπραγματευται
3726,τουτωι
425,ανδρειου
3874,φαινεσθαι
1175,εδακρυεν
77,perspersbhjTheseus
311,αλλαπλουστερον
605,απωλειαν
1681,ευθειαν
1631,εσιωπησεν
1389,εμπειρος
550,αποδεικνυται
1550,επικρατει
3046,πιμελην
2425,μενον
1178,εδαμνατο
2058,κακεινα
2254,κτασθαι
1882,θελοντα
225,αιμα
2899,παρατηρει
3048,πινουσι
204,αθετειται
180,αγωνα
1975,ιδωσι
1844,ηττη
4031,χρονικην
2869,παρακαλουσι
413,ανατρεπτεον
806,βραχυ
3736,τριτα
2829,πανοπλιαν
877,γνωναι
2905,παρει
948,δεους
3872,φαινει
2639,οιδα
3568,σχηματων
2332,λιβυης
1892,θεου
1184,εδιωκεν
3977,φυγον
1470,εξηπται
2966,πειθαρχικον
1621,ερυκεν
1833,ησθα
717,αχαιοι
1145,εβδομω
1686,ευθυμον
3167,πραξιν
212,αιγαι
310,αλκιμωτερω
3042,πιθανως
760,βεβληκοι
2938,παροξυνει
3581,ται
2188,κηδομενην
1573,επιστρεφομενον
3664,τημερον
3352,σημειου
2463,μεταχειριζεται
3819,υπογυον
3763,τυγχανη
1804,ηναντιουτο
1022,διαφερω
226,αιματι
43,perspersaehPatroclus
1033,διεγειρει
3324,ρωσιν
1137,εα
1268,εκαλει
2470,μετεωρω
104,perspersfadTelamon
999,διανοια
2160,κεκρατηκεναι
2979,πειση
919,δεικνυς
3018,περισπαστεον
3846,υποσχεσις
2695,ομολογημενον
2476,μετριο
857,γηραι
2846,παραβολης
1318,εκπληξιν
711,αφορμην
1765,ηβουληθη
3169,πρασσειν
2529,μονους
291,ακριβολογειν
422,ανδρα
3883,φαμεν
1394,εμπτωσιν
576,απολωνται
3061,πλειους
281,ακουοντας
2023,ισχυρως
1667,ευβοιας
578,αποπαυσεται
2328,ληγουσα
1721,ευχης
405,αναστελλει
1321,εκτασεως
3673,τινας
2386,μεγαλορημονουν
3547,συστροφη
3223,προσαρωντες
1269,εκαλεσαν
1416,εναρκησεν
1006,διαπορητικος
2917,παρεσφηλε
3364,σκεπαν
925,δειλον
1562,επιπλησσουση
1874,θεαιναι
2964,πεζον
3225,προσδεχομενος
1793,ηλιον
1057,διοσημειας
3793,υπερβατω
3941,φιλοφρονειται
611,αρετη
283,ακουουσιν
2982,πεισθ῀ξ
1850,ηττωμενων
2492,μηποτε
2445,μεταβολον
2411,μελλει
3880,φαλαγγος
2983,πελοποννησω
109,perspersfaiStyx
2226,κολοβομαχην
3141,πολυπειριας
2196,κηρεσσιφορητους
2000,ιππων
3556,σφωε
1238,ειποντα
906,δαιομενον
1493,επαναληψεως
2086,καλυψας
636,αρματα
2818,παις
3198,προθεσεως
359,αναγκαιον
3465,συμφωνησει
1687,ευθυντωρ
1622,ερυσαι
2231,κοπει
3515,συνηθες
198,αερθεν
1758,ζυγω
272,ακαχοιτο
1586,επιτροπης
1037,διεγερθηναι
2978,πεισει
469,αντιστης
3045,πικραινη
3207,προκαταρξασα
3345,σημαινομενων
1752,ζητουσι
443,ανθ
2410,μελει
2232,κοπεισα
2556,ναυσιν
3178,προαναστελλει
1526,επηρεαζομενον
2565,νεοτητι
3004,περιεκαλυψεν
3089,ποιεις
1747,εχρωντο
2686,ομηρικου
1308,εκκλησιας
3953,φρασεως
3071,πληθει
1501,επειον
1021,διαφερεσθαι
1728,εφασκεν
2837,πανυ
990,διαλαμβανει
3205,προισχεσθαι
3659,τεχθεντα
698,αυξων
2005,ισμεν
1040,διελυσας
2678,ολυμπος
2350,λογους
42,perspersaeZenodotus
2733,οπλισμον
1300,εκεκλιτο
2297,λεγομενη
2507,μικρον
811,βωμος
3574,σωματοειδη
3329,σαφεστεραν
3618,τεθριππου
2375,μαχεσθαι
1139,εαυτη
3514,συνηγογε
69,perspersbdcTeucer
351,αμφοτερων
2206,κλειοντος
572,απολογιαν
1905,θηβαιου
1886,θεοις
434,ανελκειν
2378,μαχην
3921,φθεγγομενη
4082,’
3176,πρι
1383,εμην
263,αιχμαλωτον
2028,ιωνικως
3123,πολεμοις
2261,κυνες
2850,παραγινεται
385,αναλογον
809,βροντης
2731,οπλιζεται
3911,φευγουσι
923,δειλιαν
1427,ενεμετο
1125,δυστυχη
2331,λιαν
1931,θοως
1081,δοκουν
404,ανασπασειν
812,γαμετην
2543,μυρμηκων
3968,φροντιουμεν
1012,διαστελουμεν
1390,εμπιπτοντων
1916,θηριω
186,αδειαν
420,αναφωνησεως
1035,διεγειρων
2772,οτρυνων
856,γην
2408,μειωση
1038,διελαβομεν
3264,προτερας
3785,υπαρχει
218,αιδης
1090,δορπον
29,perspersaahOdysseus
2812,παιδες
2564,νεολκιας
2376,μαχεται
3826,υποκρισει
2912,παρεπεμψατο
2502,μιανθην
892,γραφοντα
3598,ταυτη
2835,παντος
4066,ωμοπλατης
2648,οικο
1451,εντρεπουσα
2202,κινει
1194,εζεσθιν
880,γοργω
671,ασπιδος
3397,στερησιν
3139,πολυλιτανευτος
2886,παραπλησια
284,ακουσαι
3689,τοινυν
782,βοηθειν
685,ατεχνος
71,perspersbgfPodargus
1664,ετυγχανον
1127,δυστυχιαις
3377,σου
2433,μεσημβρινον
1821,ηους
1301,εκελευσε
908,δαιφρονος
3331,σαφως
1795,ηλιου
294,ακροατων
2306,λεγω
4005,χαριεν
606,απωσεται
1510,επενηνοχεν
881,γοργωνος
1959,ιδαιου
261,αιφνιδιον
514,απειλης
1358,ελλαμψιν
3082,πλησιζειν
2207,κληδωνιος
41,perspersadhPirithous
4071,ωρα
4025,χρησις
957,δευτερου
586,αποσφαλεις
3290,πυκαζειν
2674,ολιγου
3524,συνιηι
2701,ομφη
2506,μικραι
1158,εγκλιτικα
95,perspersebeNicander
236,αισθεσθαι
111,perspersfbbHeraclidesMilesius
1598,επληντο
2210,κληται
1505,επεκρατησεν
2076,καλλος
3780,υλακτων
1924,θοαντος
1876,θειαν
2524,μονομαχησαν
1199,εθαρρησαν
763,βελεσι
125,perspersfjeAethon
3876,φαινομενων
3212,προοιμιοις
3119,πολεμιου
2490,μηνιγξιν
2053,καιρος
1445,εντελους
309,αλκιμωτεροις
2996,περας
1349,ελθοντες
3864,υψουται
2186,κηαι
3481,συναπτεσθαι
736,βαλων
591,αποτυχουσα
860,γιγαντας
1179,εδαφει
3497,συνειργομενων
103,perspersfacAmopaon
2491,μηνυσω
1719,ευχεσθαι
730,βαλειν
1003,διαπερυσιον
1536,επιδιωκετον
3110,ποιπνυσαντι
3950,φονευσαι
846,γενους
1677,ευημεριαν
3942,φιλοφρονησεων
1672,ευεργετεισθαι
918,δεθεις
3466,συμφωνον
1946,θυμοειδες
1368,ελληνικου
508,απεεργεν
1074,διωκοντι
3158,ποταμω
2691,ομοιον
2113,καταπτηξαντες
2698,ομοφυλους
2926,παρηορους
1763,ζωω
1608,εργατης
1444,εντελη
1072,διωκομενους
593,αποφαινουσα
654,αρχη
624,αριστειαν
2035,καθαρος
3868,φαειμην
718,αχαιοις
3234,προσηγοριας
818,γεγονε
372,αναιδη
2991,πεποιηκε
3549,συτελλων
3027,περιωριζεν
2115,κατασειειν
279,ακουντας
2541,μυριαδας
3406,στιζουσιν
2675,ολος
1191,εειπες
3220,προσανεχειν
3908,φευγοντες
3349,σημαναι
963,δεχομενος
2872,παρακειμενοι
1794,ηλιος
650,αρτι
3040,πιθανον
2129,κατελθειν
3043,πιθανωτερον
824,γεγωνεμεν
1829,ηρωες
2089,καμπτειν
750,βασιλειας
3719,τουδεους
1091,δορυ
178,αγριον
3926,φθοραν
1098,δυικα
2559,νεβροις
493,απαιτει
1884,θεοδμητα
3380,σπευδει
3566,σχηματι
2998,περι
2609,νουθεσιας
2627,ξυλων
297,ακροωμενους
507,απεδεξαντο
2903,παρεβαλε
1177,εδαμασε
3107,ποιος
1748,εχω
1559,επιουση
1073,διωκοντα
274,ακμητι
3770,τυχοντα
28,perspersaagNestor
2156,κειται
634,αρμα
1255,εισελθοντας
2821,παλαιστης
1449,εντιθησιν
584,αποστροφου
1757,ζυγου
2344,λογιστικον
3484,συναπτωμεν
2352,λογων
39,perspersadfHyperion
3767,τυραννικην
2021,ισχυρον
2199,κητος
58,perspersbaAristophanes
3469,συναδει
739,βαρβαρικον
2179,κερτομικως
2987,πεντηκοντα
2400,μειζονα
4055,ψυχας
3346,σημαινουσι
774,βλαπτει
3274,προφερομενος
421,αναχωρων
3525,συνιησι
2518,μοιρας
2406,μειναντος
3936,φιλον
1441,ενστασης
2914,παρεπλεξε
2143,κατωτατον
1233,ειπειν
3889,φανερως
587,αποτεινεται
3389,στεαρ
3501,συνελασας
1708,ευρεως
1656,ετεχθη
2137,κατηγωνισατο
2520,μοναρχιαν
1492,επαναγει
1730,εφερε
3010,περιλαμβανουσης
668,ασθενης
2127,κατεκλειθησαν
510,απεικαζει
1988,ιους
2081,καλουσι
2462,μεταφρενον
3784,υπαντησας
1639,εσχατος
3544,συστηματα
3978,φυγοπολεμος
4019,χραται
3066,πλεονας
1603,επος
3260,προτακτικου
2389,μεγανορη
2098,καταγωνιζεται
1543,επικειται
2293,λεγετε
3368,σκιαζεται
792,βουλεσθε
4064,ωμολογησαν
3179,προβαλεσθαι
598,απρεπως
2135,κατεχων
3832,υπονοων
3488,συναφες
3309,ρημα
745,βαρειαν
305,αληθες
1325,εκτραγωδει
27,perspersaafHera
1690,ευκαιρος
4043,χωρις
2779,ουδενοσωρα
3859,υστατον
2446,μεταθειη
3227,προσδοτεον
2467,μετεορα
2239,κρατει
542,απιστον
3999,χαλεπον
3905,φευγεις
597,απρακτος
1636,εστως
1454,εξαιρει
33,perspersabgAjax
3546,συστρατευσαντι
2673,ολιγα
2649,οικον
1338,ελαφους
1218,εικασται
2860,παραθεσις
1031,διδωσι
3660,τεχθηναι
3226,προσδοκια
2555,ναυσι
230,αινοτατε
1412,εναντιουται
2225,κολοβο
3577,σωφρον
2956,πατρος
1901,θετεον
513,απειλη
3852,υποφαινων
1699,ευνους
1216,εικαζειν
2505,μικρα
2461,μεταφορικως
3125,πολεμου
3651,τεσσαρων
1188,εδραν
401,αναρμοστα
2919,παρετηρει
2836,παντως
3453,συμβουλου
786,βολης
1814,ηνιοχον
847,γενων
1613,ερεβος
822,γεγραμμενοι
1354,ελκει
3865,υψουτο
2218,κοινος
2174,κεραυνος
903,γυνη
21,hmtplacer
1094,δρακοντος
2736,οποιον
2138,κατηει
2024,ισχυς
280,ακουον
260,αιφνιδιοις
1174,εγχωρει
2573,νεωλκιας
1684,ευθεως
438,ανευ
1614,ερεθισαι
3510,συνεχες
4028,χρηστας
3639,τελεστικωτατον
2616,νυξ
1971,ιδιωι
2131,κατενεχθεντα
1670,ευελπιδας
699,αυριον
1372,ελλησιν
55,perspersajccMoira
1589,επιφανειαν
694,αυξει
2423,μενει
3452,συμβουλης
709,αφιησι
728,βαθυτατω
3709,τοπον
3457,συμπεριελαβε
2144,καυσαι
3724,τουτοις
3385,σπουδην
1745,εχρησατο
2405,μειναι
2644,οικεια
483,αξιωσεις
2552,ναυ
3993,φωνην
452,ανοδον
3916,φησει
202,αηρ
2825,παμφανοωντα
3143,πονου
192,αδου
729,βαλε
901,γυναικι
3427,στρατιωτης
3648,τεοιο
1894,θεραπευεται
3959,φρικωδεστατον
339,αμετοχος
2248,κρεμασαντες
1027,διδασκει
3091,ποιησας
1917,θηρσιν
1934,θρασυ
379,ανακαλεσασθαι
1485,επαινει
3575,σωτηριαν
3537,συντομιας
1606,εραστης
2361,λυσεως
648,αρσενικως
570,απολεσθαι
821,γεγονυιας
826,γελοιον
2059,κακεινο
81,persperscbcDionysiusofSidonius
3710,τοπος
2768,οσοι
1343,ελεεις
19,hades
1851,ηυξησε
3554,σφαλεντα
424,ανδρειας
2356,λυει
1842,ητταν
1084,δοξαν
2704,ομως
2508,μικρου
861,γιγαντες
3104,ποιητων
2760,ορμηματα
3479,συναπτειν
2895,παρατατικον
924,δειλοι
1128,δυστυχιαν
3705,τοξοτης
1239,ειπουσα
3855,υποχωρουντες
1253,εισδραμειν
1067,διχα
1832,ησανκαι
3857,υποχωρων
1650,ετεροις
1657,ετησιων
1979,ιθυνειν
3033,πεφεισμενως
1014,διαστηματα
3881,φαλαδελφια
2628,ξυνιεισα
3363,σκελος
3945,φοβεραν
3414,στοιχειον
3966,φροντιζει
2890,παραστησαι
4,172
